term,term_study_count,atlas,region,mean_z,max_z,voxel_count,is_vmPFC_acc_seed,seed_mean_z,coactivation_proxy,term_columns,coactivation_rank_within_term
threat,228,harvard_oxford_cortical,Middle Frontal Gyrus,0.8131064030463037,5.9812211990356445,5316,False,2.4951846645384195,2.028850627519132,terms_abstract_tfidf__threat,17.0
threat,228,harvard_oxford_cortical,"Inferior Frontal Gyrus, pars triangularis",2.5563863045717516,6.6259636878967285,1103,False,2.4951846645384195,6.378655903803476,terms_abstract_tfidf__threat,3.0
threat,228,harvard_oxford_cortical,"Inferior Frontal Gyrus, pars opercularis",2.4023958066467603,6.837496757507324,1384,False,2.4951846645384195,5.994421174896402,terms_abstract_tfidf__threat,5.0
threat,228,harvard_oxford_cortical,Precentral Gyrus,0.4271217590658748,5.542278289794922,8573,False,2.4951846645384195,1.0657476631118443,terms_abstract_tfidf__threat,30.0
threat,228,harvard_oxford_cortical,Temporal Pole,0.3912128726784729,10.416622161865234,4711,False,2.4951846645384195,0.9761483604773468,terms_abstract_tfidf__threat,31.0
threat,228,harvard_oxford_cortical,"Superior Temporal Gyrus, anterior division",0.1403507319155673,1.6664888858795166,521,False,2.4951846645384195,0.3502009939324664,terms_abstract_tfidf__threat,37.0
threat,228,harvard_oxford_cortical,"Superior Temporal Gyrus, posterior division",0.520404613636882,3.9381630420684814,1830,False,2.4951846645384195,1.298505611301789,terms_abstract_tfidf__threat,26.0
threat,228,harvard_oxford_cortical,"Middle Temporal Gyrus, anterior division",0.05441420075466048,1.1166125535964966,848,False,2.4951846645384195,0.13577347925614372,terms_abstract_tfidf__threat,39.0
threat,228,harvard_oxford_cortical,"Middle Temporal Gyrus, posterior division",0.2221375295195249,3.2118844985961914,2525,False,2.4951846645384195,0.5542741570755689,terms_abstract_tfidf__threat,36.0
threat,228,harvard_oxford_cortical,"Middle Temporal Gyrus, temporooccipital part",0.834233081269407,3.6990067958831787,2004,False,2.4951846645384195,2.081565591034057,terms_abstract_tfidf__threat,15.0
threat,228,harvard_oxford_cortical,"Inferior Temporal Gyrus, anterior division",0.0,0.0,647,False,2.4951846645384195,0.0,terms_abstract_tfidf__threat,42.0
threat,228,harvard_oxford_cortical,"Inferior Temporal Gyrus, posterior division",0.016241965775141143,1.9341514110565186,1942,False,2.4951846645384195,0.040526703924090045,terms_abstract_tfidf__threat,41.0
threat,228,harvard_oxford_cortical,"Inferior Temporal Gyrus, temporooccipital part",0.8875286638736725,5.762709140777588,1470,False,2.4951846645384195,2.214547911435861,terms_abstract_tfidf__threat,13.0
